stream_id,point_name,brick_class,event_time,value,site_id
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-06T12:13:44.845000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-06T20:43:44.901000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-07T07:13:44.947000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-07T15:43:44.871000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-08T00:13:44.940000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-08T08:43:44.871000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-08T17:13:45.466000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-09T01:43:45.637000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-09T10:13:45.478000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-09T18:43:45.493000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-10T03:13:45.628000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-10T11:43:45.494000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-10T20:13:45.513000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-11T04:43:45.531000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-11T13:13:45.495000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-11T21:43:45.566000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-12T06:13:45.602000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-12T14:43:45.620000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-12T23:13:45.647000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-13T07:43:45.629000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-13T16:13:46.122000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-14T00:43:46.163000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-14T09:13:46.115000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-14T17:43:46.123000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-15T02:13:46.186000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-15T10:43:46.141000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-15T19:13:46.164000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-16T03:43:46.257000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-16T12:13:46.307000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-16T20:43:46.218000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-17T05:13:46.249000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-17T13:43:46.272000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-17T22:13:47.120000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-18T06:43:47.131000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-18T15:13:47.120000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-18T23:43:47.797000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-19T08:13:47.727000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-19T16:43:47.746000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-20T01:13:47.806000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-20T09:43:47.775000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-20T18:02:56.766000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-21T00:13:47.851000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-21T08:43:47.802000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-21T17:13:47.771000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-22T04:06:30.231000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-22T12:36:29.515000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-22T21:06:29.379000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-23T05:36:31.171000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-23T14:06:30.999000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-23T22:36:31.074000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-24T07:06:31.090000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-24T15:36:31.021000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-25T00:06:30.983000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-25T08:36:30.664000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-25T17:06:31.136000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-26T01:36:31.111000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-26T10:06:30.668000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-26T18:36:31.045000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-27T03:06:31.812000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-27T11:36:31.468000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-27T20:06:31.455000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-28T04:36:31.615000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-28T13:06:32.506000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-28T21:36:32.580000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-29T06:06:32.603000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-29T14:36:32.508000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-29T23:06:32.911000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-30T07:36:32.907000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-04-30T16:06:32.874000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-01T00:36:32.948000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-01T09:06:32.845000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-01T17:36:32.871000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-02T02:06:33.587000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-02T10:36:33.531000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-02T19:06:33.573000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-03T03:36:33.839000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-03T12:06:33.893000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-03T20:36:34.140000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-04T05:06:34.353000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-04T13:36:34.482000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-04T22:06:34.720000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-05T06:36:35.022000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-05T15:06:35.194000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-05T23:36:35.591000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-06T08:06:35.729000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-06T16:36:36.007000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-07T01:06:36.410000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-07T09:36:36.396000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-07T18:06:36.393000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-08T02:36:36.483000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-08T11:06:36.413000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-08T19:36:36.421000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-09T04:06:36.485000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-09T12:36:36.442000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-09T21:06:36.514000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-10T05:36:36.544000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-10T14:06:36.456000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-10T22:36:36.520000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-11T07:06:36.513000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-11T15:36:36.488000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-12T00:06:36.579000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-12T08:36:36.507000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-12T17:06:36.564000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-13T01:36:36.566000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-13T10:06:36.508000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-13T18:36:36.551000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-17T04:36:41.669000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-17T13:06:41.600000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-17T21:36:41.702000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-18T06:06:41.744000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-18T14:36:41.642000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-18T23:06:41.721000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-19T07:36:41.748000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-19T16:06:41.675000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-20T00:36:41.698000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-20T09:06:41.688000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-20T17:36:41.673000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-21T02:06:41.774000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-21T10:36:41.738000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-21T19:06:41.721000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-22T03:36:41.725000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-22T12:06:41.711000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-22T20:36:41.713000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-23T05:06:41.723000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-23T13:36:41.783000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-23T22:06:41.782000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-24T06:36:41.816000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-24T15:06:41.790000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-24T23:36:41.843000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-25T08:06:41.762000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-25T16:36:41.782000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-26T01:06:41.835000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-26T09:36:41.794000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-26T18:06:41.802000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-27T02:36:42.,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-27T11:06:41.817000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-27T19:36:41.814000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-28T04:06:41.872000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-28T12:36:41.827000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-28T21:06:41.840000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-29T05:36:41.898000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-29T14:06:42.124000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-29T22:36:42.121000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-30T07:06:42.143000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-30T15:36:42.930000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-31T00:06:42.979000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-31T08:36:42.920000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-05-31T17:06:42.920000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-01T01:36:43.702000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-01T10:06:43.629000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-01T18:36:44.028000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-02T03:06:44.046000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-02T11:36:44.004000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-02T20:06:44.646000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-03T04:36:44.675000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-03T13:06:44.665000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-03T21:36:44.754000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-04T06:06:44.702000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-04T14:36:44.660000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-04T23:06:44.749000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-05T07:36:44.745000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-05T16:06:44.984000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-06T00:36:44.989000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-06T09:06:44.993000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-06T16:06:45.004000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-07T00:26:45.817000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-07T10:33:57.994000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-07T19:03:58.008000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-08T03:33:58.607000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-08T12:03:59.457000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-08T20:33:58.737000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-09T05:03:58.547000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-09T13:33:58.478000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-09T22:03:58.655000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-10T06:33:58.280000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-10T15:03:58.386000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-10T23:33:58.514000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-11T08:03:58.706000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-11T16:33:58.696000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-12T01:03:58.746000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-12T09:33:58.820000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-12T18:03:59.112000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-13T02:33:59.355000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-13T11:03:59.589000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-13T19:33:59.728000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-14T04:03:59.908000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-14T12:33:59.974000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-14T21:14:00.076000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-15T05:44:00.079000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-15T14:14:00.009000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-15T22:44:00.081000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-16T07:14:00.121000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-16T15:44:00.065000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-17T00:14:00.096000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-17T08:44:00.024000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-17T17:14:00.014000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-18T01:44:00.133000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-18T10:14:00.037000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-18T18:44:00.045000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-19T03:14:00.052000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-19T11:44:00.051000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-19T20:14:00.082000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-20T04:44:00.085000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-20T13:14:00.062000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-20T21:44:00.195000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-21T06:14:00.142000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-21T14:44:00.063000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-21T23:14:00.166000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-22T07:44:00.145000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-22T16:14:00.081000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-23T00:44:00.204000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-23T09:14:00.150000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-23T17:44:00.110000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-24T02:14:00.180000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-24T10:44:00.206000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-24T19:14:00.138000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-25T03:44:00.236000000,1.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-25T12:14:00.124000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-25T20:44:00.167000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-26T05:14:00.200000000,0.0,Site_B
3fc34b0f_af75_4d94_aacb_92b267e476e5,System_Status,System_Status,2021-06-26T13:44:00.154000000,0.0,Site_B
